DID;DID_SIZE;Read;Write;Variable
81B0;2;True;False;[{'DID_VAR_NAME': 'Vxx_modul_temp_40_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81B0_Vxx_modul_temp_40_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio14_A/DataServices_Vxx_modul_temp_40_out'}]
81B1;2;True;False;[{'DID_VAR_NAME': 'Vxx_modul_temp_41_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81B1_Vxx_modul_temp_41_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio14_A/DataServices_Vxx_modul_temp_41_out'}]
81B2;2;True;False;[{'DID_VAR_NAME': 'Vxx_modul_temp_42_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81B2_Vxx_modul_temp_42_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio14_A/DataServices_Vxx_modul_temp_42_out'}]
81B3;2;True;False;[{'DID_VAR_NAME': 'Vxx_modul_temp_43_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81B3_Vxx_modul_temp_43_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio14_A/DataServices_Vxx_modul_temp_43_out'}]
81B4;2;True;False;[{'DID_VAR_NAME': 'Vxx_modul_temp_44_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81B4_Vxx_modul_temp_44_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio14_A/DataServices_Vxx_modul_temp_44_out'}]
81B5;2;True;False;[{'DID_VAR_NAME': 'Vxx_modul_temp_45_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81B5_Vxx_modul_temp_45_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio14_A/DataServices_Vxx_modul_temp_45_out'}]
81B6;2;True;False;[{'DID_VAR_NAME': 'Vxx_modul_temp_46_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81B6_Vxx_modul_temp_46_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio14_A/DataServices_Vxx_modul_temp_46_out'}]
81B7;2;True;False;[{'DID_VAR_NAME': 'Vxx_modul_temp_47_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81B7_Vxx_modul_temp_47_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio14_A/DataServices_Vxx_modul_temp_47_out'}]
81B8;2;True;False;[{'DID_VAR_NAME': 'Vxx_modul_temp_48_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81B8_Vxx_modul_temp_48_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio14_A/DataServices_Vxx_modul_temp_48_out'}]
81B9;2;True;False;[{'DID_VAR_NAME': 'Vxx_modul_temp_49_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81B9_Vxx_modul_temp_49_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio14_A/DataServices_Vxx_modul_temp_49_out'}]
81BA;2;True;False;[{'DID_VAR_NAME': 'Vxx_modul_temp_50_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81BA_Vxx_modul_temp_50_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio14_A/DataServices_Vxx_modul_temp_50_out'}]
81BB;2;True;False;[{'DID_VAR_NAME': 'Vxx_modul_temp_51_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81BB_Vxx_modul_temp_51_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio14_A/DataServices_Vxx_modul_temp_51_out'}]
81BC;2;True;False;[{'DID_VAR_NAME': 'Vxx_modul_temp_52_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81BC_Vxx_modul_temp_52_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio14_A/DataServices_Vxx_modul_temp_52_out'}]
81BD;2;True;False;[{'DID_VAR_NAME': 'Vxx_modul_temp_53_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81BD_Vxx_modul_temp_53_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio14_A/DataServices_Vxx_modul_temp_53_out'}]
81BE;2;True;False;[{'DID_VAR_NAME': 'Vxx_modul_temp_54_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81BE_Vxx_modul_temp_54_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio14_A/DataServices_Vxx_modul_temp_54_out'}]
81BF;2;True;False;[{'DID_VAR_NAME': 'Vxx_modul_temp_55_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81BF_Vxx_modul_temp_55_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio14_A/DataServices_Vxx_modul_temp_55_out'}]
81C1;2;True;False;[{'DID_VAR_NAME': 'Vxx_modul_temp_56_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81C1_Vxx_modul_temp_56_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio15_A/DataServices_Vxx_modul_temp_56_out'}]
81C2;2;True;False;[{'DID_VAR_NAME': 'Vxx_modul_temp_57_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81C2_Vxx_modul_temp_57_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio15_A/DataServices_Vxx_modul_temp_57_out'}]
81C3;2;True;False;[{'DID_VAR_NAME': 'Vxx_modul_temp_58_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81C3_Vxx_modul_temp_58_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio15_A/DataServices_Vxx_modul_temp_58_out'}]
81C4;2;True;False;[{'DID_VAR_NAME': 'Vxx_modul_temp_59_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81C4_Vxx_modul_temp_59_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio15_A/DataServices_Vxx_modul_temp_59_out'}]
81C5;2;True;False;[{'DID_VAR_NAME': 'Vxx_modul_temp_60_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81C5_Vxx_modul_temp_60_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio15_A/DataServices_Vxx_modul_temp_60_out'}]
81C6;2;True;False;[{'DID_VAR_NAME': 'Vxx_modul_temp_61_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81C6_Vxx_modul_temp_61_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio15_A/DataServices_Vxx_modul_temp_61_out'}]
81C7;2;True;False;[{'DID_VAR_NAME': 'Vxx_modul_temp_62_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81C7_Vxx_modul_temp_62_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio15_A/DataServices_Vxx_modul_temp_62_out'}]
81C8;2;True;False;[{'DID_VAR_NAME': 'Vxx_modul_temp_63_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81C8_Vxx_modul_temp_63_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio15_A/DataServices_Vxx_modul_temp_63_out'}]
81C9;2;True;False;[{'DID_VAR_NAME': 'Vxx_modul_temp_64_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81C9_Vxx_modul_temp_64_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio15_A/DataServices_Vxx_modul_temp_64_out'}]
81CA;2;True;False;[{'DID_VAR_NAME': 'Vxx_temp_max', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81CA_Vxx_temp_max', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio15_A/DataServices_Vxx_temp_max'}]
81CB;2;True;False;[{'DID_VAR_NAME': 'Vxx_temp_min', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81CB_Vxx_temp_min', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio15_A/DataServices_Vxx_temp_min'}]
81CC;2;True;False;[{'DID_VAR_NAME': 'Vxx_usoc_avg', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81CC_Vxx_usoc_avg', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio15_A/DataServices_Vxx_usoc_avg'}]
81CD;1;True;True;[{'DID_VAR_NAME': 'Vbx_insr_swi_diag_byp_req', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81CD_Vbx_insr_swi_diag_byp_req', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio15_A/DataServices_Vbx_insr_swi_diag_byp_req'}]
81CE;1;True;True;[{'DID_VAR_NAME': 'Vbx_insr_swi_main_byp_req', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81CE_Vbx_insr_swi_main_byp_req', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio15_A/DataServices_Vbx_insr_swi_main_byp_req'}]
81CF;1;True;True;[{'DID_VAR_NAME': 'Vbx_insr_swi_main_byp_val', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81CF_Vbx_insr_swi_main_byp_val', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio15_A/DataServices_Vbx_insr_swi_main_byp_val'}]
81D0;1;True;True;[{'DID_VAR_NAME': 'Vbx_insr_swi_diag_byp_val', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81D0_Vbx_insr_swi_diag_byp_val', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio15_A/DataServices_Vbx_insr_swi_diag_byp_val'}]
81D1;1;True;True;[{'DID_VAR_NAME': 'Vbx_insr_sply_ctl_byp_req', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81D1_Vbx_insr_sply_ctl_byp_req', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio15_A/DataServices_Vbx_insr_sply_ctl_byp_req'}]
81D2;1;True;True;[{'DID_VAR_NAME': 'Vbx_insr_sply_ctl_byp_val', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81D2_Vbx_insr_sply_ctl_byp_val', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio15_A/DataServices_Vbx_insr_sply_ctl_byp_val'}]
81D3;1;True;True;[{'DID_VAR_NAME': 'Vbx_insr_sply_ena_byp_req', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81D3_Vbx_insr_sply_ena_byp_req', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio15_A/DataServices_Vbx_insr_sply_ena_byp_req'}]
81D4;1;True;True;[{'DID_VAR_NAME': 'Vbx_insr_sply_ena_byp_val', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81D4_Vbx_insr_sply_ena_byp_val', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio15_A/DataServices_Vbx_insr_sply_ena_byp_val'}]
81D5;1;True;True;[{'DID_VAR_NAME': 'Vbx_slp_cnd_frc', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81D5_Vbx_slp_cnd_frc', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio15_A/DataServices_Vbx_slp_cnd_frc'}]
81D6;1;True;True;[{'DID_VAR_NAME': 'Vnx_bms2_crt_sen_conf', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81D6_Vnx_bms2_crt_sen_conf', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio15_A/DataServices_Vnx_bms2_crt_sen_conf'}]
81D7;1;True;False;[{'DID_VAR_NAME': 'Vnx_id_avg_bmscelhstvolt_2', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81D7_Vnx_id_avg_bmscelhstvolt_2', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio15_A/DataServices_Vnx_id_avg_bmscelhstvolt_2'}]
81D8;1;True;False;[{'DID_VAR_NAME': 'Vnx_id_avg_bmscellstvolt_2', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81D8_Vnx_id_avg_bmscellstvolt_2', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio15_A/DataServices_Vnx_id_avg_bmscellstvolt_2'}]
81D9;1;True;False;[{'DID_VAR_NAME': 'Vbx_insr_swi_main_req', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81D9_Vbx_insr_swi_main_req', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio15_A/DataServices_Vbx_insr_swi_main_req'}]
81DA;2;True;False;[{'DID_VAR_NAME': 'Vxx_avg_bmscelhstvolt_2', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81DA_Vxx_avg_bmscelhstvolt_2', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio15_A/DataServices_Vxx_avg_bmscelhstvolt_2'}]
81DB;2;True;False;[{'DID_VAR_NAME': 'Vxx_avg_bmscellstvolt_2', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81DB_Vxx_avg_bmscellstvolt_2', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio15_A/DataServices_Vxx_avg_bmscellstvolt_2'}]
81DC;2;True;False;[{'DID_VAR_NAME': 'Vxx_avg_l_temp', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81DC_Vxx_avg_l_temp', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio15_A/DataServices_Vxx_avg_l_temp'}]
81DD;2;True;False;[{'DID_VAR_NAME': 'Vxx_avg_h_temp', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81DD_Vxx_avg_h_temp', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio15_A/DataServices_Vxx_avg_h_temp'}]
81DE;4;True;False;[{'DID_VAR_NAME': 'Vxx_insr_diag', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81DE_Vxx_insr_diag', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio15_A/DataServices_Vxx_insr_diag'}]
81DF;1;True;False;[{'DID_VAR_NAME': 'Vbx_insr_swi_diag_req', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81DF_Vbx_insr_swi_diag_req', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio15_A/DataServices_Vbx_insr_swi_diag_req'}]
81E1;1;True;False;[{'DID_VAR_NAME': 'Vbx_insr_sply_ctl', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81E1_Vbx_insr_sply_ctl', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio16_A/DataServices_Vbx_insr_sply_ctl'}]
81E2;1;True;False;[{'DID_VAR_NAME': 'Vbx_insr_sply_ena', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81E2_Vbx_insr_sply_ena', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio16_A/DataServices_Vbx_insr_sply_ena'}]
81E3;2;True;False;[{'DID_VAR_NAME': 'Vxx_bms2heatgrid_crt_avg', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81E3_Vxx_bms2heatgrid_crt_avg', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio16_A/DataServices_Vxx_bms2heatgrid_crt_avg'}]
81E4;2;True;False;[{'DID_VAR_NAME': 'Vxx_raw_temp_bms1_1_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81E4_Vxx_raw_temp_bms1_1_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio16_A/DataServices_Vxx_raw_temp_bms1_1_out'}]
81E5;2;True;False;[{'DID_VAR_NAME': 'Vxx_raw_temp_bms1_2_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81E5_Vxx_raw_temp_bms1_2_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio16_A/DataServices_Vxx_raw_temp_bms1_2_out'}]
81E6;2;True;False;[{'DID_VAR_NAME': 'Vxx_raw_temp_bms1_3_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81E6_Vxx_raw_temp_bms1_3_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio16_A/DataServices_Vxx_raw_temp_bms1_3_out'}]
81E7;2;True;False;[{'DID_VAR_NAME': 'Vxx_raw_temp_bms1_4_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81E7_Vxx_raw_temp_bms1_4_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio16_A/DataServices_Vxx_raw_temp_bms1_4_out'}]
81E8;2;True;False;[{'DID_VAR_NAME': 'Vxx_raw_temp_bms1_5_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81E8_Vxx_raw_temp_bms1_5_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio16_A/DataServices_Vxx_raw_temp_bms1_5_out'}]
81E9;2;True;False;[{'DID_VAR_NAME': 'Vxx_raw_temp_bms1_6_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81E9_Vxx_raw_temp_bms1_6_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio16_A/DataServices_Vxx_raw_temp_bms1_6_out'}]
81EA;2;True;False;[{'DID_VAR_NAME': 'Vxx_raw_temp_bms1_7_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81EA_Vxx_raw_temp_bms1_7_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio16_A/DataServices_Vxx_raw_temp_bms1_7_out'}]
81EB;2;True;False;[{'DID_VAR_NAME': 'Vxx_raw_temp_bms1_8_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81EB_Vxx_raw_temp_bms1_8_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio16_A/DataServices_Vxx_raw_temp_bms1_8_out'}]
81EC;2;True;False;[{'DID_VAR_NAME': 'Vxx_raw_temp_bms1_9_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81EC_Vxx_raw_temp_bms1_9_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio16_A/DataServices_Vxx_raw_temp_bms1_9_out'}]
81ED;2;True;False;[{'DID_VAR_NAME': 'Vxx_raw_temp_bms1_10_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81ED_Vxx_raw_temp_bms1_10_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio16_A/DataServices_Vxx_raw_temp_bms1_10_out'}]
81EE;2;True;False;[{'DID_VAR_NAME': 'Vxx_raw_temp_bms1_11_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81EE_Vxx_raw_temp_bms1_11_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio16_A/DataServices_Vxx_raw_temp_bms1_11_out'}]
81EF;2;True;False;[{'DID_VAR_NAME': 'Vxx_raw_temp_bms1_12_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81EF_Vxx_raw_temp_bms1_12_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio16_A/DataServices_Vxx_raw_temp_bms1_12_out'}]
81F0;2;True;False;[{'DID_VAR_NAME': 'Vxx_raw_temp_bms1_13_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81F0_Vxx_raw_temp_bms1_13_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio16_A/DataServices_Vxx_raw_temp_bms1_13_out'}]
81F1;2;True;False;[{'DID_VAR_NAME': 'Vxx_raw_temp_bms1_14_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81F1_Vxx_raw_temp_bms1_14_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio16_A/DataServices_Vxx_raw_temp_bms1_14_out'}]
81F2;2;True;False;[{'DID_VAR_NAME': 'Vxx_raw_temp_bms1_15_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81F2_Vxx_raw_temp_bms1_15_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio16_A/DataServices_Vxx_raw_temp_bms1_15_out'}]
81F3;2;True;False;[{'DID_VAR_NAME': 'Vxx_raw_temp_bms1_16_out', 'BIT_OFFSET': '0', 'TARGET-REF': '/AUTOSAR_Dcm/SwComponentTypes/Dcm/DataServices_DCM_DID_81F3_Vxx_raw_temp_bms1_16_out', 'TARGET-P-PORT-REF': '/ARRoot/SwComponentTypes/a_AW01_MWXX_DI8_700rwio16_A/DataServices_Vxx_raw_temp_bms1_16_out'}]
